LOC_ID,REL_RISK,date,cc
01001,0.110408808,2020-03-25,1
01001,0.362689431,2020-03-26,2
01001,0.43303634,2020-03-27,3
01001,0.354360192,2020-03-28,4
01001,0.296837877,2020-03-29,5
01001,0.257082432,2020-03-30,6
01001,0.224065374,2020-03-31,7
01001,0.223416522,2020-04-01,8
01001,0.225771479,2020-04-02,9
01001,0.246271362,2020-04-03,10
01001,0.260567004,2020-04-04,11
01001,0.230878391,2020-04-05,12
01001,0.211527586,2020-04-06,13
01001,0.194261462,2020-04-07,14
01001,0.178489336,2020-04-08,15
01001,0.165054259,2020-04-09,16
01001,0.190618014,2020-04-10,17
01001,0.201239001,2020-04-11,18
01001,0.212275546,2020-04-12,19
01001,0.20135785,2020-04-13,20
01001,0.192484467,2020-04-14,21
01001,0.222724485,2020-04-15,22
01001,0.221210342,2020-04-16,23
01001,0.228279212,2020-04-17,24
01001,0.21773129,2020-04-18,25
01001,0.209269885,2020-04-19,26
01001,0.209656767,2020-04-20,27
01001,0.217677268,2020-04-21,28
01001,0.225698847,2020-04-22,29
01001,0.231521299,2020-04-23,30
01001,0.228821666,2020-04-24,31
01001,0.238906759,2020-04-25,32
01001,0.230626783,2020-04-26,33
01001,0.230114667,2020-04-27,34
01001,0.236688475,2020-04-28,35
01001,0.236610395,2020-04-29,36
01001,0.247180866,2020-04-30,37
01001,0.245723989,2020-05-01,38
01001,0.23821414,2020-05-02,39
01001,0.247652976,2020-05-03,40
01001,0.257435877,2020-05-04,41
01001,0.277236711,2020-05-05,42
01001,0.271676345,2020-05-06,43
01001,0.289811002,2020-05-07,44
01001,0.297406758,2020-05-08,45
01001,0.31849436,2020-05-09,46
01001,0.316689017,2020-05-10,47
01001,0.33852085,2020-05-11,48
01001,0.376756526,2020-05-12,49
01001,0.400700166,2020-05-13,50
01001,0.402937449,2020-05-14,51
01001,0.440533073,2020-05-15,52
01001,0.43293271,2020-05-16,53
01001,0.453564086,2020-05-17,54
01001,0.447913511,2020-05-18,55
01001,0.480581754,2020-05-19,56
01001,0.500948996,2020-05-20,57
01001,0.527176386,2020-05-21,58
01001,0.544680337,2020-05-22,59
01001,0.558495741,2020-05-23,60
01001,0.572744944,2020-05-24,61
01001,0.579850408,2020-05-25,62
01001,0.60471524,2020-05-26,63
01001,0.670818926,2020-05-27,64
01001,0.673820533,2020-05-28,65
01001,0.708846112,2020-05-29,66
01001,0.722554531,2020-05-30,67
01001,0.726154624,2020-05-31,68
01001,0.734584245,2020-06-01,69
01001,0.765031052,2020-06-02,70
01001,0.775699157,2020-06-03,71
01001,0.767370723,2020-06-04,72
01001,0.765168663,2020-06-05,73
01001,0.77691407,2020-06-06,74
01001,0.801475767,2020-06-07,75
01001,0.812975846,2020-06-08,76
01001,0.825846908,2020-06-09,77
01001,0.844827758,2020-06-10,78
01001,0.873948723,2020-06-11,79
01001,0.913199698,2020-06-12,80
01001,0.933095941,2020-06-13,81
01001,0.944781748,2020-06-14,82
01001,1.00890993,2020-06-15,83
01001,1.018602556,2020-06-16,84
01001,1.015404238,2020-06-17,85
01001,1.008697794,2020-06-18,86
01001,1.062694986,2020-06-19,87
01001,1.076863388,2020-06-20,88
01001,1.113134901,2020-06-21,89
01001,1.108863997,2020-06-22,90
01001,1.113211107,2020-06-23,91
01001,1.124001592,2020-06-24,92
01001,1.146926263,2020-06-25,93
01001,1.151923069,2020-06-26,94
01001,1.152200653,2020-06-27,95
01001,1.156177864,2020-06-28,96
01001,1.150555121,2020-06-29,97
01001,1.186949948,2020-06-30,98
01001,1.185812948,2020-07-01,99
01001,1.19598282,2020-07-02,100
01001,1.190210938,2020-07-03,101
01001,1.181833765,2020-07-04,102
01001,1.210369952,2020-07-05,103
01001,1.238657188,2020-07-06,104
01001,1.224802555,2020-07-07,105
01001,1.251685383,2020-07-08,106
01001,1.241339733,2020-07-09,107
01001,1.235153956,2020-07-10,108
01001,1.22590537,2020-07-11,109
01001,1.22814607,2020-07-12,110
01001,1.245545897,2020-07-13,111
01001,1.253950086,2020-07-14,112
01001,1.259773455,2020-07-15,113
01001,1.252543119,2020-07-16,114
01001,1.261355254,2020-07-17,115
01001,1.249756555,2020-07-18,116
01001,1.28719597,2020-07-19,117
01001,1.286844405,2020-07-20,118
01001,1.289860648,2020-07-21,119
01001,1.278848212,2020-07-22,120
01001,1.282951661,2020-07-23,121
01001,1.281564986,2020-07-24,122
01001,1.278932118,2020-07-25,123
01001,1.271436735,2020-07-26,124
01001,1.267857978,2020-07-27,125
01001,1.283140336,2020-07-28,126
01001,1.276083149,2020-07-29,127
01001,1.265995825,2020-07-30,128
01001,1.265008467,2020-07-31,129
01001,1.258151265,2020-08-01,130
01001,1.262933241,2020-08-02,131
01001,1.278088379,2020-08-03,132
01001,1.283485928,2020-08-04,133
01001,1.275455576,2020-08-05,134
01001,1.261199607,2020-08-06,135
01001,1.270029602,2020-08-07,136
01001,1.27325734,2020-08-08,137
01001,1.283894671,2020-08-09,138
01001,1.36918925,2020-08-10,139
01001,1.361926166,2020-08-11,140
01001,1.349657472,2020-08-12,141
01001,1.364526713,2020-08-13,142
01001,1.360396101,2020-08-14,143
01001,1.34409899,2020-08-15,144
01001,1.342949422,2020-08-16,145
01001,1.345735541,2020-08-17,146
01001,1.338366848,2020-08-18,147
01001,1.344849364,2020-08-19,148
01001,1.339737491,2020-08-20,149
01001,1.329227689,2020-08-21,150
01001,1.333680327,2020-08-22,151
01001,1.33272509,2020-08-23,152
01001,1.32677992,2020-08-24,153
01001,1.339047764,2020-08-25,154
01001,1.330213781,2020-08-26,155
01001,1.320012153,2020-08-27,156
01001,1.313094983,2020-08-28,157
01001,1.315063764,2020-08-29,158
01001,1.317646738,2020-08-30,159
01001,1.345450799,2020-08-31,160
01001,1.340796466,2020-09-01,161
01001,1.337153855,2020-09-02,162
01001,1.32849925,2020-09-03,163
01001,1.322778,2020-09-04,164
01001,1.317930376,2020-09-05,165
01001,1.323798594,2020-09-06,166
01001,1.322916332,2020-09-07,167
01001,1.323638101,2020-09-08,168
01001,1.320114232,2020-09-09,169
01001,1.324929867,2020-09-10,170
01001,1.331183736,2020-09-11,171
01001,1.327913963,2020-09-12,172
01001,1.33051829,2020-09-13,173
01001,1.332500816,2020-09-14,174
01001,1.331594243,2020-09-15,175
01001,1.338239984,2020-09-16,176
01001,1.466376386,2020-09-17,177
01001,1.461145435,2020-09-18,178
01001,1.485447421,2020-09-19,179
01001,1.483906784,2020-09-20,180
01001,1.490869772,2020-09-21,181
01001,1.48062208,2020-09-22,182
01001,1.491744414,2020-09-23,183
01001,1.483803766,2020-09-24,184
01001,1.493562009,2020-09-25,185
01001,1.497848226,2020-09-26,186
01001,1.494214426,2020-09-27,187
01001,1.494094298,2020-09-28,188
01001,1.497370684,2020-09-29,189
01001,1.490378726,2020-09-30,190
01001,1.485047631,2020-10-01,191
01001,1.473673906,2020-10-02,192
01001,1.476306411,2020-10-03,193
01001,1.476794098,2020-10-04,194
01001,1.477726671,2020-10-05,195
01001,1.472504938,2020-10-06,196
01001,1.470542477,2020-10-07,197
01001,1.47067472,2020-10-08,198
01001,1.468417509,2020-10-09,199
01001,1.472183939,2020-10-10,200
01001,1.474065855,2020-10-11,201
01001,1.470979681,2020-10-12,202
01001,1.467821627,2020-10-13,203
01001,1.467898548,2020-10-14,204
01001,1.45962029,2020-10-15,205
01001,1.4636167,2020-10-16,206
01001,1.463643399,2020-10-17,207
01003,0.51472997,2020-03-16,1
01003,0.354425639,2020-03-17,2
01003,0.253838273,2020-03-18,3
01003,0.174220784,2020-03-19,4
01003,0.113703477,2020-03-20,5
01003,0.168724107,2020-03-21,6
01003,0.122832821,2020-03-22,7
01003,0.093775635,2020-03-23,8
01003,0.108947145,2020-03-24,9
01003,0.117093669,2020-03-25,10
01003,0.096156754,2020-03-26,11
01003,0.095671501,2020-03-27,12
01003,0.078289614,2020-03-28,13
01003,0.131167965,2020-03-29,14
01003,0.170406511,2020-03-30,15
01003,0.178227395,2020-03-31,16
01003,0.160784591,2020-04-01,17
01003,0.149650904,2020-04-02,18
01003,0.156709697,2020-04-03,19
01003,0.161200772,2020-04-04,20
01003,0.147934487,2020-04-05,21
01003,0.135534888,2020-04-06,22
01003,0.163104303,2020-04-07,23
01003,0.165637487,2020-04-08,24
01003,0.160463413,2020-04-09,25
01003,0.188688148,2020-04-10,26
01003,0.185181404,2020-04-11,27
01003,0.195512496,2020-04-12,28
01003,0.199507616,2020-04-13,29
01003,0.193401434,2020-04-14,30
01003,0.223383293,2020-04-15,31
01003,0.222395872,2020-04-16,32
01003,0.235130302,2020-04-17,33
01003,0.228706185,2020-04-18,34
01003,0.232624157,2020-04-19,35
01003,0.230599027,2020-04-20,36
01003,0.232860221,2020-04-21,37
01003,0.237447618,2020-04-22,38
01003,0.245554475,2020-04-23,39
01003,0.255184387,2020-04-24,40
01003,0.251676193,2020-04-25,41
01003,0.242952626,2020-04-26,42
01003,0.258515899,2020-04-27,43
01003,0.263589448,2020-04-28,44
01003,0.261665915,2020-04-29,45
01003,0.259185685,2020-04-30,46
01003,0.251931192,2020-05-01,47
01003,0.24563458,2020-05-02,48
01003,0.247615128,2020-05-03,49
01003,0.250286145,2020-05-04,50
01003,0.246782521,2020-05-05,51
01003,0.243118955,2020-05-06,52
01003,0.246907359,2020-05-07,53
01003,0.252591473,2020-05-08,54
01003,0.250933683,2020-05-09,55
01003,0.255459311,2020-05-10,56
01003,0.25878572,2020-05-11,57
01003,0.257204686,2020-05-12,58
01003,0.256569413,2020-05-13,59
01003,0.257078472,2020-05-14,60
01003,0.265269821,2020-05-15,61
01003,0.261765771,2020-05-16,62
01003,0.26795023,2020-05-17,63
01003,0.264611746,2020-05-18,64
01003,0.267179609,2020-05-19,65
01003,0.265647613,2020-05-20,66
01003,0.269571039,2020-05-21,67
01003,0.265257183,2020-05-22,68
01003,0.263253871,2020-05-23,69
01003,0.261692105,2020-05-24,70
01003,0.259379584,2020-05-25,71
01003,0.256346372,2020-05-26,72
01003,0.256188608,2020-05-27,73
01003,0.257953781,2020-05-28,74
01003,0.254481257,2020-05-29,75
01003,0.251882008,2020-05-30,76
01003,0.249409073,2020-05-31,77
01003,0.252757016,2020-06-01,78
01003,0.251615112,2020-06-02,79
01003,0.248823539,2020-06-03,80
01003,0.246151926,2020-06-04,81
01003,0.244269755,2020-06-05,82
01003,0.243581458,2020-06-06,83
01003,0.247235472,2020-06-07,84
01003,0.252401088,2020-06-08,85
01003,0.255447431,2020-06-09,86
01003,0.256096627,2020-06-10,87
01003,0.258054439,2020-06-11,88
01003,0.264331513,2020-06-12,89
01003,0.268570173,2020-06-13,90
01003,0.271421422,2020-06-14,91
01003,0.271189095,2020-06-15,92
01003,0.271521345,2020-06-16,93
01003,0.272834211,2020-06-17,94
01003,0.271729981,2020-06-18,95
01003,0.274663013,2020-06-19,96
01003,0.279216073,2020-06-20,97
01003,0.279979051,2020-06-21,98
01003,0.283774,2020-06-22,99
01003,0.284401953,2020-06-23,100
01003,0.288744754,2020-06-24,101
01003,0.293654804,2020-06-25,102
01003,0.297074668,2020-06-26,103
01003,0.31553192,2020-06-27,104
01003,0.33434358,2020-06-28,105
01003,0.341576338,2020-06-29,106
01003,0.376439406,2020-06-30,107
01003,0.391528388,2020-07-01,108
01003,0.39738238,2020-07-02,109
01003,0.417551386,2020-07-03,110
01003,0.461149796,2020-07-04,111
01003,0.463618848,2020-07-05,112
01003,0.46549114,2020-07-06,113
01003,0.473906588,2020-07-07,114
01003,0.50923903,2020-07-08,115
01003,0.529588584,2020-07-09,116
01003,0.556326107,2020-07-10,117
01003,0.572038133,2020-07-11,118
01003,0.579007064,2020-07-12,119
01003,0.601748113,2020-07-13,120
01003,0.621088907,2020-07-14,121
01003,0.633667821,2020-07-15,122
01003,0.667409464,2020-07-16,123
01003,0.687681909,2020-07-17,124
01003,0.712743799,2020-07-18,125
01003,0.75400008,2020-07-19,126
01003,0.790656503,2020-07-20,127
01003,0.809276408,2020-07-21,128
01003,0.830518797,2020-07-22,129
01003,0.850038346,2020-07-23,130
01003,0.935598669,2020-07-24,131
01003,0.938023397,2020-07-25,132
01003,0.978103688,2020-07-26,133
01003,0.982313668,2020-07-27,134
01003,0.992272264,2020-07-28,135
01003,1.001062044,2020-07-29,136
01003,1.010188487,2020-07-30,137
01003,1.036094808,2020-07-31,138
01003,1.045602119,2020-08-01,139
01003,1.045816677,2020-08-02,140
01003,1.06215833,2020-08-03,141
01003,1.063708625,2020-08-04,142
01003,1.068265045,2020-08-05,143
01003,1.075420782,2020-08-06,144
01003,1.080940663,2020-08-07,145
01003,1.088390116,2020-08-08,146
01003,1.094775025,2020-08-09,147
01003,1.097884306,2020-08-10,148
01003,1.120255749,2020-08-11,149
01003,1.115937523,2020-08-12,150
01003,1.11588986,2020-08-13,151
01003,1.115291727,2020-08-14,152
01003,1.115759977,2020-08-15,153
01003,1.119678274,2020-08-16,154
01003,1.122083836,2020-08-17,155
01003,1.118196768,2020-08-18,156
01003,1.114370843,2020-08-19,157
01003,1.111903043,2020-08-20,158
01003,1.110474337,2020-08-21,159
01003,1.112180071,2020-08-22,160
01003,1.114615626,2020-08-23,161
01003,1.116694039,2020-08-24,162
01003,1.11353216,2020-08-25,163
01003,1.110789129,2020-08-26,164
01003,1.120014202,2020-08-27,165
01003,1.120388328,2020-08-28,166
01003,1.120056028,2020-08-29,167
01003,1.131522413,2020-08-30,168
01003,1.149781773,2020-08-31,169
01003,1.148487292,2020-09-01,170
01003,1.146300595,2020-09-02,171
01003,1.142209251,2020-09-03,172
01003,1.143403362,2020-09-04,173
01003,1.13881915,2020-09-05,174
01003,1.138097189,2020-09-06,175
01003,1.139222239,2020-09-07,176
01003,1.139228175,2020-09-08,177
01003,1.140279719,2020-09-09,178
01003,1.141406142,2020-09-10,179
01003,1.144418897,2020-09-11,180
01003,1.146784156,2020-09-12,181
01003,1.146845177,2020-09-13,182
01003,1.147715659,2020-09-14,183
01003,1.147595546,2020-09-15,184
01003,1.143818588,2020-09-16,185
01003,1.179869127,2020-09-17,186
01003,1.176322103,2020-09-18,187
01003,1.170445538,2020-09-19,188
01003,1.166287165,2020-09-20,189
01003,1.16339857,2020-09-21,190
01003,1.160660698,2020-09-22,191
01003,1.16235554,2020-09-23,192
01003,1.159337532,2020-09-24,193
01003,1.157160722,2020-09-25,194
01003,1.212855389,2020-09-26,195
01003,1.209830103,2020-09-27,196
01003,1.214466224,2020-09-28,197
01003,1.222653194,2020-09-29,198
01003,1.219518532,2020-09-30,199
01003,1.219840977,2020-10-01,200
01003,1.282221733,2020-10-02,201
01003,1.285376137,2020-10-03,202
01003,1.281842464,2020-10-04,203
01003,1.281023056,2020-10-05,204
01003,1.276954932,2020-10-06,205
01003,1.276264169,2020-10-07,206
01003,1.271292197,2020-10-08,207
01003,1.263402583,2020-10-09,208
01003,1.260388011,2020-10-10,209
01003,1.255175713,2020-10-11,210
01003,1.250636148,2020-10-12,211
01003,1.247502102,2020-10-13,212
01003,1.244846388,2020-10-14,213
01003,1.239644404,2020-10-15,214
01003,1.23278974,2020-10-16,215
01003,1.231648816,2020-10-17,216
01005,0.046492475,2020-04-04,1
01005,0.082391045,2020-04-05,2
01005,0.075485745,2020-04-06,3
01005,0.069324327,2020-04-07,4
01005,0.095544269,2020-04-08,5
01005,0.088352706,2020-04-09,6
01005,0.108839011,2020-04-10,7
01005,0.228118775,2020-04-11,8
01005,0.215299435,2020-04-12,9
01005,0.226918657,2020-04-13,10
01005,0.216919024,2020-04-14,11
01005,0.228079626,2020-04-15,12
01005,0.236826082,2020-04-16,13
01005,0.263193734,2020-04-17,14
01005,0.268964053,2020-04-18,15
01005,0.310215471,2020-04-19,16
01005,0.332531988,2020-04-20,17
01005,0.353586934,2020-04-21,18
01005,0.436502188,2020-04-22,19
01005,0.435647563,2020-04-23,20
01005,0.432314546,2020-04-24,21
01005,0.44242194,2020-04-25,22
01005,0.427088664,2020-04-26,23
01005,0.427892583,2020-04-27,24
01005,0.443450686,2020-04-28,25
01005,0.457206442,2020-04-29,26
01005,0.44506489,2020-04-30,27
01005,0.455994474,2020-05-01,28
01005,0.476064182,2020-05-02,29
01005,0.475041137,2020-05-03,30
01005,0.486375313,2020-05-04,31
01005,0.47701664,2020-05-05,32
01005,0.488225849,2020-05-06,33
01005,0.478123722,2020-05-07,34
01005,0.507456586,2020-05-08,35
01005,0.516340471,2020-05-09,36
01005,0.553937399,2020-05-10,37
01005,0.555396534,2020-05-11,38
01005,0.565620729,2020-05-12,39
01005,0.611533474,2020-05-13,40
01005,0.620110929,2020-05-14,41
01005,0.652346999,2020-05-15,42
01005,0.684411994,2020-05-16,43
01005,0.672996574,2020-05-17,44
01005,0.681439027,2020-05-18,45
01005,0.705367722,2020-05-19,46
01005,0.736911553,2020-05-20,47
01005,0.774014543,2020-05-21,48
01005,0.785432053,2020-05-22,49
01005,0.812850659,2020-05-23,50
01005,0.809843786,2020-05-24,51
01005,0.837855859,2020-05-25,52
01005,0.850643835,2020-05-26,53
01005,0.907928671,2020-05-27,54
01005,0.956922822,2020-05-28,55
01005,0.958566908,2020-05-29,56
01005,1.052881051,2020-05-30,57
01005,1.060090068,2020-05-31,58
01005,1.167410955,2020-06-01,59
01005,1.18879189,2020-06-02,60
01005,1.196110276,2020-06-03,61
01005,1.19679287,2020-06-04,62
01005,1.183616023,2020-06-05,63
01005,1.208008493,2020-06-06,64
01005,1.239749583,2020-06-07,65
01005,1.24890054,2020-06-08,66
01005,1.262122101,2020-06-09,67
01005,1.2586308,2020-06-10,68
01005,1.301728946,2020-06-11,69
01005,1.324136503,2020-06-12,70
01005,1.350238704,2020-06-13,71
01005,1.364691507,2020-06-14,72
01005,1.400221864,2020-06-15,73
01005,1.404560716,2020-06-16,74
01005,1.429852506,2020-06-17,75
01005,1.447537159,2020-06-18,76
01005,1.497828327,2020-06-19,77
01005,1.493885005,2020-06-20,78
01005,1.505537164,2020-06-21,79
01005,1.489344831,2020-06-22,80
01005,1.495082806,2020-06-23,81
01005,1.488760609,2020-06-24,82
01005,1.509140907,2020-06-25,83
01005,1.566674018,2020-06-26,84
01005,1.568488308,2020-06-27,85
01005,1.567123541,2020-06-28,86
01005,1.543936999,2020-06-29,87
01005,1.544156418,2020-06-30,88
01005,1.530939157,2020-07-01,89
01005,1.506539881,2020-07-02,90
01005,1.523489671,2020-07-03,91
01005,1.547834071,2020-07-04,92
01005,1.531915573,2020-07-05,93
01005,1.514809262,2020-07-06,94
01005,1.507633614,2020-07-07,95
01005,1.494873207,2020-07-08,96
01005,1.487018534,2020-07-09,97
01005,1.477213758,2020-07-10,98
01005,1.485752997,2020-07-11,99
01005,1.523565161,2020-07-12,100
01005,1.515715329,2020-07-13,101
01005,1.501061183,2020-07-14,102
01005,1.511457453,2020-07-15,103
01005,1.529338984,2020-07-16,104
01005,1.559252731,2020-07-17,105
01005,1.542784168,2020-07-18,106
01005,1.574324573,2020-07-19,107
01005,1.572474257,2020-07-20,108
01005,1.571038961,2020-07-21,109
01005,1.560910072,2020-07-22,110
01005,1.542909423,2020-07-23,111
01005,1.560355078,2020-07-24,112
01005,1.551148157,2020-07-25,113
01005,1.553808681,2020-07-26,114
01005,1.554974764,2020-07-27,115
01005,1.552653624,2020-07-28,116
01005,1.546756217,2020-07-29,117
01005,1.530180795,2020-07-30,118
01005,1.509649675,2020-07-31,119
01005,1.517983285,2020-08-01,120
01005,1.510077065,2020-08-02,121
01005,1.516627637,2020-08-03,122
01005,1.504961184,2020-08-04,123
01005,1.486866814,2020-08-05,124
01005,1.47286128,2020-08-06,125
01005,1.457605301,2020-08-07,126
01005,1.451003752,2020-08-08,127
01005,1.445021473,2020-08-09,128
01005,1.436955852,2020-08-10,129
01005,1.425742254,2020-08-11,130
01005,1.420259907,2020-08-12,131
01005,1.409747059,2020-08-13,132
01005,1.408218808,2020-08-14,133
01005,1.400849161,2020-08-15,134
01005,1.407021276,2020-08-16,135
01005,1.410238072,2020-08-17,136
01005,1.40370176,2020-08-18,137
01005,1.39475978,2020-08-19,138
01005,1.39880086,2020-08-20,139
01005,1.401414517,2020-08-21,140
01005,1.396260223,2020-08-22,141
01005,1.394367111,2020-08-23,142
01005,1.392626376,2020-08-24,143
01005,1.392727609,2020-08-25,144
01005,1.383540573,2020-08-26,145
01005,1.372931214,2020-08-27,146
01005,1.362600007,2020-08-28,147
01005,1.365035382,2020-08-29,148
01005,1.362835029,2020-08-30,149
01005,1.363367393,2020-08-31,150
01005,1.355676181,2020-09-01,151
01005,1.348178381,2020-09-02,152
01005,1.339453479,2020-09-03,153
01005,1.32981958,2020-09-04,154
01005,1.3232825,2020-09-05,155
01005,1.31400334,2020-09-06,156
01005,1.307531411,2020-09-07,157
01005,1.304697219,2020-09-08,158
01005,1.299386121,2020-09-09,159
01005,1.294245586,2020-09-10,160
01005,1.286844627,2020-09-11,161
01005,1.277490698,2020-09-12,162
01005,1.273390362,2020-09-13,163
01005,1.270502764,2020-09-14,164
01005,1.273059217,2020-09-15,165
01005,1.271462555,2020-09-16,166
01005,1.603975628,2020-09-17,167
01005,1.593425346,2020-09-18,168
01005,1.60983855,2020-09-19,169
01005,1.61086215,2020-09-20,170
01005,1.61170565,2020-09-21,171
01005,1.605222406,2020-09-22,172
01005,1.614264556,2020-09-23,173
01005,1.610212116,2020-09-24,174
01005,1.610571468,2020-09-25,175
01005,1.626727085,2020-09-26,176
01005,1.63249378,2020-09-27,177
01005,1.62953796,2020-09-28,178
01005,1.624083554,2020-09-29,179
01005,1.614722313,2020-09-30,180
01005,1.622866885,2020-10-01,181
01005,1.607725357,2020-10-02,182
01005,1.611342523,2020-10-03,183
01005,1.633034354,2020-10-04,184
01005,1.625274289,2020-10-05,185
01005,1.616922205,2020-10-06,186
01005,1.611226229,2020-10-07,187
01005,1.606934419,2020-10-08,188
01005,1.595148729,2020-10-09,189
01005,1.603127846,2020-10-10,190
01005,1.596769856,2020-10-11,191
01005,1.587665106,2020-10-12,192
01005,1.582598436,2020-10-13,193
01005,1.583409889,2020-10-14,194
01005,1.571266042,2020-10-15,195
01005,1.582596867,2020-10-16,196
01005,1.573859553,2020-10-17,197
01007,0.183030029,2020-03-31,1
01007,0.234643746,2020-04-01,2
01007,0.207476934,2020-04-02,3
01007,0.241403121,2020-04-03,4
01007,0.212845856,2020-04-04,5
01007,0.188595163,2020-04-05,6
01007,0.215986483,2020-04-06,7
01007,0.27770099,2020-04-07,8
01007,0.291606099,2020-04-08,9
01007,0.303364636,2020-04-09,10
01007,0.280278331,2020-04-10,11
01007,0.319102819,2020-04-11,12
01007,0.355930119,2020-04-12,13
01007,0.415539784,2020-04-13,14
01007,0.422055471,2020-04-14,15
01007,0.403426795,2020-04-15,16
01007,0.406576798,2020-04-16,17
01007,0.473361694,2020-04-17,18
01007,0.492535489,2020-04-18,19
01007,0.512845771,2020-04-19,20
01007,0.532823998,2020-04-20,21
01007,0.588635957,2020-04-21,22
01007,0.570950179,2020-04-22,23
01007,0.584569962,2020-04-23,24
01007,0.560760207,2020-04-24,25
01007,0.553826628,2020-04-25,26
01007,0.534632273,2020-04-26,27
01007,0.578769727,2020-04-27,28
01007,0.623543775,2020-04-28,29
01007,0.608134057,2020-04-29,30
01007,0.591984386,2020-04-30,31
01007,0.575417048,2020-05-01,32
01007,0.557831108,2020-05-02,33
01007,0.543686914,2020-05-03,34
01007,0.544288262,2020-05-04,35
01007,0.533815256,2020-05-05,36
01007,0.534998247,2020-05-06,37
01007,0.523928348,2020-05-07,38
01007,0.523844597,2020-05-08,39
01007,0.512900832,2020-05-09,40
01007,0.513741368,2020-05-10,41
01007,0.517137975,2020-05-11,42
01007,0.509389706,2020-05-12,43
01007,0.501416088,2020-05-13,44
01007,0.49371076,2020-05-14,45
01007,0.484281446,2020-05-15,46
01007,0.505673126,2020-05-16,47
01007,0.506989216,2020-05-17,48
01007,0.500673327,2020-05-18,49
01007,0.493864811,2020-05-19,50
01007,0.496656119,2020-05-20,51
01007,0.4982846,2020-05-21,52
01007,0.490311817,2020-05-22,53
01007,0.50986722,2020-05-23,54
01007,0.529625305,2020-05-24,55
01007,0.53175437,2020-05-25,56
01007,0.525536785,2020-05-26,57
01007,0.579167813,2020-05-27,58
01007,0.614977755,2020-05-28,59
01007,0.606700059,2020-05-29,60
01007,0.598389492,2020-05-30,61
01007,0.598524734,2020-05-31,62
01007,0.616018388,2020-06-01,63
01007,0.616974093,2020-06-02,64
01007,0.610129816,2020-06-03,65
01007,0.603579636,2020-06-04,66
01007,0.596934499,2020-06-05,67
01007,0.589259944,2020-06-06,68
01007,0.589929062,2020-06-07,69
01007,0.585045302,2020-06-08,70
01007,0.59389796,2020-06-09,71
01007,0.629734399,2020-06-10,72
01007,0.651764455,2020-06-11,73
01007,0.672720247,2020-06-12,74
01007,0.692221471,2020-06-13,75
01007,0.704884068,2020-06-14,76
01007,0.72590157,2020-06-15,77
01007,0.746064189,2020-06-16,78
01007,0.771241654,2020-06-17,79
01007,0.775293784,2020-06-18,80
01007,0.785111364,2020-06-19,81
01007,0.806438709,2020-06-20,82
01007,0.794733456,2020-06-21,83
01007,0.792476345,2020-06-22,84
01007,0.793516125,2020-06-23,85
01007,0.818306621,2020-06-24,86
01007,0.842493497,2020-06-25,87
01007,0.875764546,2020-06-26,88
01007,0.882990809,2020-06-27,89
01007,0.91386985,2020-06-28,90
01007,0.905976959,2020-06-29,91
01007,0.908522895,2020-06-30,92
01007,0.919561932,2020-07-01,93
01007,0.923458548,2020-07-02,94
01007,0.931983326,2020-07-03,95
01007,0.965286388,2020-07-04,96
01007,0.954905569,2020-07-05,97
01007,0.953734694,2020-07-06,98
01007,0.958012967,2020-07-07,99
01007,0.948845949,2020-07-08,100
01007,0.940225864,2020-07-09,101
01007,0.967368928,2020-07-10,102
01007,0.97872483,2020-07-11,103
01007,0.986879684,2020-07-12,104
01007,0.982534622,2020-07-13,105
01007,0.978594773,2020-07-14,106
01007,0.980068615,2020-07-15,107
01007,0.986051752,2020-07-16,108
01007,0.984674853,2020-07-17,109
01007,0.997107208,2020-07-18,110
01007,1.015164066,2020-07-19,111
01007,1.017997197,2020-07-20,112
01007,1.035988415,2020-07-21,113
01007,1.03343985,2020-07-22,114
01007,1.029733822,2020-07-23,115
01007,1.019403189,2020-07-24,116
01007,1.046916187,2020-07-25,117
01007,1.082116146,2020-07-26,118
01007,1.085447412,2020-07-27,119
01007,1.105126359,2020-07-28,120
01007,1.098508208,2020-07-29,121
01007,1.100208353,2020-07-30,122
01007,1.10907845,2020-07-31,123
01007,1.127642789,2020-08-01,124
01007,1.129268657,2020-08-02,125
01007,1.13037592,2020-08-03,126
01007,1.150283598,2020-08-04,127
01007,1.157613232,2020-08-05,128
01007,1.153643037,2020-08-06,129
01007,1.225303614,2020-08-07,130
01007,1.219935148,2020-08-08,131
01007,1.235288275,2020-08-09,132
01007,1.258444649,2020-08-10,133
01007,1.25778885,2020-08-11,134
01007,1.252075083,2020-08-12,135
01007,1.263523808,2020-08-13,136
01007,1.262386079,2020-08-14,137
01007,1.269006043,2020-08-15,138
01007,1.268316369,2020-08-16,139
01007,1.25858689,2020-08-17,140
01007,1.26396083,2020-08-18,141
01007,1.259105279,2020-08-19,142
01007,1.284897614,2020-08-20,143
01007,1.285184742,2020-08-21,144
01007,1.292267089,2020-08-22,145
01007,1.287367111,2020-08-23,146
01007,1.297366061,2020-08-24,147
01007,1.289260822,2020-08-25,148
01007,1.283258182,2020-08-26,149
01007,1.278383062,2020-08-27,150
01007,1.273691198,2020-08-28,151
01007,1.268875767,2020-08-29,152
01007,1.27350464,2020-08-30,153
01007,1.290243889,2020-08-31,154
01007,1.287761895,2020-09-01,155
01007,1.285807382,2020-09-02,156
